calage,c14agemean,c14sig
10674,9431.614704,23.0975237
10675,9431.304863,22.99660513
10676,9431.284739,22.82313266
10677,9431.414171,22.73128587
10678,9431.386606,22.44876119
10679,9431.49265,22.15785666
10680,9431.915523,21.76244003
10681,9432.227675,21.57893907
10682,9432.641965,21.66710597
10683,9433.226948,21.80785831
10684,9434.060086,21.90861877
10685,9434.841976,22.07781359
10686,9436.002159,22.26705003
10687,9437.283189,22.54044445
10688,9438.608176,22.31573412
10689,9440.318469,22.11387644
10690,9442.027907,21.95521112
10691,9443.939381,21.66316146
10692,9446.010898,21.30278892
10693,9447.869813,20.81495412
10694,9449.948555,20.81024108
10695,9452.006537,20.79061815
10696,9454.312078,20.93938664
10697,9456.222041,21.05661183
10698,9458.402325,21.22327257
10699,9460.323421,21.63410176
10700,9462.28063,22.02665462
10701,9464.166975,22.25629325
10702,9465.819016,22.48987878
10703,9467.337319,22.6336693
10704,9469.04461,22.83499256
10705,9470.47764,23.08228485
10706,9472.064775,23.154363
10707,9473.204843,22.99688766
10708,9474.542094,23.18734382
10709,9475.830579,23.5578957
10710,9476.9046,23.4199691
10711,9478.100556,23.51254589
10712,9478.971577,23.72730679
10713,9480.077393,24.00265799
10714,9481.065621,24.34797711
10715,9481.806328,24.9153255
10716,9482.976707,25.38240726
10717,9483.616376,25.93913991
10718,9484.491852,26.68696929
10719,9485.349567,27.18596447
10720,9486.259591,28.0339589
10721,9486.984482,28.65477737
10722,9487.624344,29.39099249
10723,9488.541457,29.92029442
10724,9489.281988,30.6584809
10725,9490.2015,31.34449745
10726,9491.139166,31.65277294
10727,9491.571599,32.20541856
10728,9492.576251,32.61827881
10729,9493.519591,32.78328102
10730,9494.113975,32.96842592
10731,9494.936225,33.32964786
10732,9495.895659,33.46647246
10733,9496.812949,33.18751706
10734,9497.497917,33.09350696
10735,9498.347306,33.09151679
10736,9499.224671,32.80899456
10737,9500.07615,32.85527835
10738,9500.942071,32.43603766
10739,9501.733655,32.28165022
10740,9502.854707,32.02202598
10741,9503.75612,31.51940192
10742,9504.437559,31.16058352
10743,9505.601433,30.72074142
10744,9506.677775,30.26458309
10745,9507.409796,29.88936084
10746,9508.622466,29.47499363
10747,9509.41121,28.9774201
10748,9510.498236,28.74517145
10749,9511.456884,28.29520367
10750,9512.547307,27.9218279
10751,9513.459899,27.69565328
10752,9514.766252,27.28183382
10753,9515.610314,26.93578989
10754,9516.698164,26.81472725
10755,9517.829303,26.51963508
10756,9518.887488,26.05940256
10757,9520.172628,26.0249869
10758,9521.146029,25.9318824
10759,9522.707839,25.91430374
10760,9523.705829,25.6623241
10761,9524.790942,25.48087216
10762,9525.942786,25.60129884
10763,9527.005014,25.23511067
10764,9528.22576,25.13566974
10765,9529.653848,25.11046224
10766,9530.904096,24.95098869
10767,9532.298473,24.86953993
10768,9533.345036,24.60159867
10769,9534.731556,24.36578456
10770,9535.950789,24.27539503
10771,9537.470338,24.0559278
10772,9538.773003,23.95941804
10773,9540.400104,23.52476115
10774,9541.668669,23.4354793
10775,9543.025154,22.83572811
10776,9544.467199,22.55300868
10777,9545.858504,22.30366157
10778,9547.507041,21.886496
10779,9548.949977,21.66045726
10780,9550.447986,21.60514069
10781,9551.789908,21.3681231
10782,9553.243156,21.31450983
10783,9554.732828,21.39504321
10784,9556.541045,21.3717872
10785,9557.905032,21.45311176
10786,9559.286373,21.49460466
10787,9560.78213,21.76269733
10788,9562.320939,22.06288449
10789,9563.651446,22.30541133
10790,9564.936959,22.40375513
10791,9566.312429,22.67341569
10792,9567.678204,22.68774658
10793,9568.833566,22.80808876
10794,9570.314043,22.5846191
10795,9571.59091,22.58924628
10796,9572.796669,22.48118476
10797,9573.854635,22.32054633
10798,9575.093192,22.10927662
10799,9576.196004,22.01968484
10800,9577.420471,21.83430725
10801,9578.302274,21.76018984
10802,9579.429791,21.63896366
10803,9580.477692,21.65831597
10804,9581.210473,21.86373818
10805,9582.47367,21.85598174
10806,9583.191765,21.83109767
10807,9584.19715,22.08950014
10808,9584.88496,22.5036864
10809,9585.828186,22.96676774
10810,9586.679058,23.39808585
10811,9587.56573,23.60365465
10812,9588.505125,24.09828002
10813,9589.186448,24.48007769
10814,9589.944142,24.68954182
10815,9590.625404,25.04171656
10816,9591.40947,25.19180255
10817,9592.072575,25.42926433
10818,9592.78304,25.38940536
10819,9593.533126,25.34611152
10820,9594.055204,25.25746516
10821,9594.861462,24.83909199
10822,9595.542664,24.42697602
10823,9596.230541,24.21165207
10824,9596.693678,23.77526491
10825,9597.21317,23.62385595
10826,9597.973862,23.40719307
10827,9598.143375,22.81592311
10828,9598.647199,22.76226788
10829,9598.856888,22.58846711
10830,9599.158689,22.50427725
10831,9599.24324,22.51302022
10832,9599.350615,22.43929916
10833,9599.294085,22.50847328
10834,9598.93423,22.55892663
10835,9598.725,22.57585015
10836,9598.522508,22.61973007
10837,9597.783907,22.48528184
10838,9597.119099,22.24380162
10839,9596.455925,21.84538398
10840,9595.449716,21.37889228
10841,9594.161645,20.95927136
10842,9592.929824,20.70693231
10843,9591.620894,20.33067726
10844,9590.446295,20.42466794
10845,9588.664161,20.28378252
10846,9587.21378,20.44402864
10847,9585.519342,20.48182236
10848,9583.670322,20.87488189
10849,9582.145988,21.05233803
10850,9580.506172,21.17205516
10851,9578.757571,21.11661213
10852,9577.340294,21.29154288
10853,9575.333814,20.93926358
10854,9574.033055,20.80977878
10855,9572.763437,20.77783719
10856,9571.487017,20.89405612
10857,9570.480062,21.04669032
10858,9569.69663,21.26042617
10859,9569.309913,21.72783064
10860,9569.134668,21.75089415
10861,9569.389027,22.25613083
10862,9569.822832,22.50301357
10863,9570.801458,22.63701437
10864,9572.164329,22.97247118
10865,9573.710141,22.80225103
10866,9575.842885,22.77509728
10867,9578.212673,22.40504412
10868,9580.758593,22.40358218
10869,9583.622492,22.26997778
10870,9586.513784,22.15492002
10871,9589.562811,22.11021207
10872,9592.821307,22.18791765
10873,9595.898769,22.28826673
10874,9598.801118,22.33868667
10875,9601.749971,22.53198541
10876,9604.809192,22.45999574
10877,9607.294218,22.69821103
10878,9609.850367,22.42870322
10879,9612.105162,22.23425281
10880,9614.106348,21.79068635
10881,9615.65264,21.51227234
10882,9616.905287,21.20934284
10883,9618.04169,20.98676455
10884,9618.95668,20.89663512
10885,9619.585128,21.08435212
10886,9620.469387,21.30129775
10887,9620.760377,21.67763521
10888,9621.447726,22.2029207
10889,9622.355374,22.27819943
10890,9622.768733,22.39075566
10891,9623.465736,22.56155156
10892,9624.203008,22.47372332
10893,9624.72271,22.23737369
10894,9625.39942,22.10408422
10895,9626.200477,22.3293298
10896,9626.841994,22.38059615
10897,9627.617091,22.63872958
10898,9628.078617,23.01378944
10899,9628.501432,23.61603179
10900,9628.934543,23.9718027
10901,9629.492616,24.4257702
10902,9629.763444,25.00442423
10903,9630.190581,25.22311493
10904,9630.176559,25.51074815
10905,9630.469219,25.62833391
10906,9630.639909,25.75093523
10907,9630.64286,25.65753662
10908,9630.597038,25.70453841
10909,9630.223946,25.65863121
10910,9630.189838,25.67800685
10911,9629.72962,25.79476803
10912,9629.561408,25.8385231
10913,9629.114836,26.15768995
10914,9628.547913,26.18556756
10915,9627.726887,26.41927518
10916,9627.059044,26.63543611
10917,9626.270419,26.87064795
10918,9625.271568,26.90372723
10919,9624.472198,27.26916396
10920,9623.304444,27.01749725
10921,9622.179697,26.90067521
10922,9620.750687,26.74477159
10923,9619.599876,26.26665257
10924,9618.040807,25.7604551
10925,9616.420272,25.06189489
10926,9614.971453,24.42141102
10927,9613.54384,23.41874501
10928,9611.930542,22.87482867
10929,9610.527268,22.3898775
10930,9609.390772,21.76229644
10931,9608.72656,21.50179547
10932,9607.844074,21.06344406
10933,9607.926873,20.53529505
10934,9607.823516,19.88050626
10935,9607.95036,19.23150196
10936,9608.372232,19.05318975
10937,9608.628737,18.8837906
10938,9608.871703,19.04603914
10939,9608.68356,19.11912784
10940,9608.260477,19.49166486
10941,9607.43978,19.54532934
10942,9606.445866,19.71720193
10943,9604.761524,19.86640951
10944,9602.779905,19.86951511
10945,9600.917407,19.87191758
10946,9598.757067,20.10226785
10947,9596.624504,20.53109947
10948,9594.274161,20.95945216
10949,9592.309498,21.236848
10950,9590.329414,21.48548511
10951,9588.738082,21.52150549
10952,9587.478492,21.62659395
10953,9585.809987,21.4555476
10954,9584.726979,21.44910662
10955,9583.461513,21.26037687
10956,9582.355305,21.02028433
10957,9581.110049,21.31281576
10958,9579.908889,21.24241868
10959,9578.727087,21.56100958
10960,9577.472906,21.70696539
10961,9575.800039,21.97918447
10962,9574.278825,22.29940703
10963,9572.550295,22.43715882
10964,9570.180635,22.64320671
10965,9567.924239,22.56626123
10966,9565.693549,22.87254414
10967,9563.004697,22.77316444
10968,9560.432984,22.79753959
10969,9557.48849,22.47684675
10970,9554.61139,22.32710642
10971,9551.713999,22.12431837
10972,9548.69244,21.92114594
10973,9545.933632,21.84209953
10974,9542.977414,21.93985855
10975,9540.356765,21.77482706
10976,9537.779729,21.89697573
10977,9535.385765,22.14117103
10978,9533.111528,22.30182879
10979,9531.054402,22.58165865
10980,9529.268433,22.6907211
10981,9528.002857,22.91944217
10982,9526.679745,23.13929644
10983,9525.98127,23.5517745
10984,9525.483609,23.53969474
10985,9525.297929,23.72615038
10986,9525.869001,23.56268709
10987,9526.563031,23.79869921
10988,9527.673378,23.64932162
10989,9528.897287,23.45050032
10990,9530.515717,23.18723214
10991,9532.321734,22.74808334
10992,9534.263899,22.73139311
10993,9536.7701,22.61358567
10994,9539.28365,22.30622015
10995,9541.986835,22.00825729
10996,9544.722562,22.05363093
10997,9547.435582,21.8787455
10998,9550.242929,21.71458127
10999,9553.550954,21.81938011
11000,9556.483421,21.8660653
11001,9559.461958,21.911994
11002,9562.461637,22.04975109
11003,9565.328072,22.37390899
11004,9568.234293,22.37558397
11005,9570.93277,22.68883272
11006,9573.888525,23.01416619
11007,9576.39141,22.96363883
11008,9578.710399,23.29971272
11009,9580.956095,23.30141417
11010,9582.898224,23.35087472
11011,9584.423333,23.21364415
11012,9585.952871,23.40912554
11013,9587.204304,23.02764896
11014,9588.033054,22.84380087
11015,9588.469226,22.68208297
11016,9588.335259,22.41628429
11017,9588.574518,22.23935216
11018,9588.029544,21.83671331
11019,9587.455426,21.90711017
11020,9586.551506,21.79071044
11021,9585.706623,21.74704521
11022,9584.203056,21.63335905
11023,9582.897619,21.76318021
11024,9581.269909,21.71329812
11025,9579.590943,21.90173567
11026,9577.483172,21.93731995
11027,9575.732098,22.00118306
11028,9573.453858,22.01957036
11029,9571.37207,21.77158971
11030,9569.050007,21.53924717
11031,9566.942601,21.18218234
11032,9564.532752,20.93908249
11033,9562.204307,20.67517552
11034,9559.937875,20.55046043
11035,9557.82094,20.55777467
11036,9555.947512,20.60250818
11037,9553.930599,20.98377052
11038,9552.42116,21.08893034
11039,9551.195415,21.04679661
11040,9550.127749,20.79081493
11041,9549.29293,20.65703592
11042,9548.653286,20.62736049
11043,9548.042608,20.60084505
11044,9547.492435,20.6655698
11045,9546.6901,20.93294194
11046,9545.540423,20.93866226
11047,9544.530793,20.91807996
11048,9543.572645,21.08386904
11049,9542.421241,21.28118569
11050,9541.408093,21.44465727
11051,9540.558954,21.61622559
11052,9539.656682,22.0148282
11053,9539.135194,22.40463871
11054,9538.868816,22.6223595
11055,9539.121895,22.80704137
11056,9539.726986,22.84783721
11057,9540.804529,22.82885224
11058,9542.161342,22.47914133
11059,9544.167251,21.84572907
11060,9546.750751,21.51660212
11061,9549.623987,21.24749877
11062,9553.207549,20.97034548
11063,9557.148538,20.76402937
11064,9561.668566,20.62010795
11065,9566.740873,20.26194933
11066,9571.814731,19.82290641
11067,9577.148761,19.80005917
11068,9582.334189,19.76667345
11069,9587.883801,19.78975435
11070,9592.911307,19.90822146
11071,9597.893013,20.24952206
11072,9602.587253,20.44199667
11073,9606.68549,20.63592186
11074,9610.356142,20.61994001
11075,9613.377772,20.56663919
11076,9616.149699,20.46358488
11077,9618.233459,20.46843426
11078,9620.210308,20.67713799
11079,9621.658756,20.99319289
11080,9622.733348,21.13178695
11081,9623.705885,21.4257619
11082,9624.478505,21.36493097
11083,9624.94079,21.16544377
11084,9625.496016,21.28217223
11085,9625.728531,21.09478089
11086,9626.20236,21.153931
11087,9626.24166,21.18808721
11088,9626.792846,21.16141207
11089,9626.875371,21.41494261
11090,9626.932859,21.62078167
11091,9627.481879,21.63633886
11092,9627.994336,21.89781575
11093,9628.639138,21.84150785
11094,9629.535266,21.68547556
11095,9630.215129,21.40318615
11096,9631.589381,21.20816855
11097,9632.856259,21.18059563
11098,9634.176198,21.20349136
11099,9635.794054,21.15795772
11100,9636.96981,21.63186197
11101,9638.855362,21.66035832
11102,9640.593091,21.76225672
11103,9642.343817,21.95452778
11104,9644.07184,21.64322009
11105,9646.012374,21.42363511
11106,9647.714336,21.21369534
11107,9649.22297,21.01493165
11108,9651.103865,20.9568621
11109,9652.257062,21.03331662
11110,9653.713435,20.90879821
11111,9654.991742,21.15487076
11112,9656.2496,21.10349249
11113,9656.998186,21.38510756
11114,9657.786247,21.47017584
11115,9658.262147,21.41719042
11116,9658.532752,21.60591975
11117,9658.931743,21.75690998
11118,9658.843141,21.84268474
11119,9658.76153,21.7884904
11120,9658.47936,22.21380649
11121,9658.375857,22.63294574
11122,9657.906248,23.09947115
11123,9657.761452,23.41701732
11124,9657.144367,23.90551681
11125,9656.520438,24.22063839
11126,9656.073245,24.84399108
11127,9655.487665,25.16074263
11128,9655.124734,25.55761708
11129,9654.596247,25.57105012
11130,9654.235924,25.35639329
11131,9653.950981,25.16781746
11132,9653.7137,25.07039249
11133,9653.476981,24.32735679
11134,9653.396293,24.0866298
11135,9653.274082,23.60023874
11136,9653.332593,23.44723813
11137,9653.315763,23.22688723
11138,9653.791437,23.20336063
11139,9654.09278,22.95764128
11140,9654.571215,22.99211075
11141,9655.089228,22.57274716
11142,9655.771948,22.08059534
11143,9656.68444,21.51433093
11144,9657.283517,21.15412536
11145,9658.121738,20.90303761
11146,9659.017089,20.5567167
11147,9659.859539,20.49319106
11148,9660.676803,20.76360265
11149,9661.195469,20.59644531
11150,9662.029762,20.62445418
11151,9662.556269,20.66474744
11152,9663.205312,20.71971399
11153,9663.500946,20.85569431
11154,9664.03891,21.43081512
11155,9664.738218,22.05532168
11156,9664.927686,22.68930984
11157,9665.670158,23.18891028
11158,9666.311159,23.71703077
11159,9666.933413,24.2347619
11160,9667.666112,24.410668
11161,9668.201535,24.29857238
11162,9669.245962,24.34752743
11163,9669.959357,24.11849238
11164,9671.278859,23.78728982
11165,9672.460995,23.80390523
11166,9673.877226,23.73668829
11167,9675.378284,23.77831599
11168,9676.814908,23.84329177
11169,9678.999303,23.77102062
11170,9680.829825,23.88664289
11171,9683.084494,23.6303705
11172,9685.410902,23.35289457
11173,9688.047134,23.20257952
11174,9690.981082,22.50146702
11175,9693.72156,22.34813627
11176,9696.494876,22.04457804
11177,9699.452087,22.08015498
11178,9702.47667,21.8763585
11179,9705.186494,21.97743152
11180,9707.939239,22.09699757
11181,9710.5633,21.82541219
11182,9712.493262,21.45567618
11183,9714.545471,21.05159581
11184,9716.371893,20.67772406
11185,9718.391634,20.24753026
11186,9719.894567,19.94384412
11187,9721.804861,19.84222494
11188,9723.655798,19.83134754
11189,9725.922606,19.79625115
11190,9728.226843,19.92585107
11191,9730.94676,19.94736784
11192,9733.668187,19.77763429
11193,9736.699775,19.88719887
11194,9739.697186,19.95300794
11195,9742.890338,19.95442467
11196,9746.144481,20.00883981
11197,9749.526907,20.18868522
11198,9753.03647,20.52485186
11199,9756.379205,20.71143095
11200,9759.701533,21.11665471
11201,9762.916243,21.42337504
11202,9766.018359,21.79792731
11203,9769.103591,21.92876694
11204,9772.351485,22.12946542
11205,9774.87581,21.83505591
11206,9777.664802,21.85752309
11207,9780.129823,21.55075154
11208,9782.358643,21.44431998
11209,9784.450957,21.29503118
11210,9786.65004,21.19512358
11211,9788.344282,20.97746543
11212,9790.317065,21.42958257
11213,9791.91058,21.75273244
11214,9793.351697,21.91502726
11215,9794.822843,22.65714948
11216,9795.916485,23.1306837
11217,9797.244157,23.62445941
11218,9798.294286,23.93835895
11219,9799.288637,24.34226311
11220,9800.16321,24.32713549
11221,9801.099198,24.18356936
11222,9801.862414,24.13370157
11223,9802.538548,23.79598761
11224,9803.595669,23.50438474
11225,9804.252642,23.18499561
11226,9805.425716,22.81120039
11227,9806.113479,22.43020428
11228,9807.417781,22.111513
11229,9808.505749,21.98060733
11230,9809.95584,21.69440801
11231,9811.646315,21.72149368
11232,9813.602455,21.37764774
11233,9815.582746,21.52903795
11234,9817.484329,21.33021145
11235,9820.104349,21.43190635
11236,9823.080497,21.28604673
11237,9826.090488,21.23125483
11238,9829.407064,21.11176017
11239,9833.177237,21.29794643
11240,9836.684895,21.24198779
11241,9840.852158,21.64958455
11242,9844.671561,21.91638279
11243,9848.710595,22.26641016
11244,9852.800985,22.62416985
11245,9856.562191,22.98876159
11246,9859.910168,23.03807356
11247,9863.642154,22.84225196
11248,9866.853243,22.67911349
11249,9869.671105,21.98749079
11250,9872.049803,21.67550811
11251,9874.416609,20.81635758
11252,9876.301582,20.51993957
11253,9878.045155,20.32940812
11254,9879.734741,20.1206954
11255,9881.255028,19.81904245
11256,9882.295766,19.56535224
11257,9883.688534,19.32760256
11258,9885.088858,19.39464863
11259,9886.529769,19.32801268
11260,9888.162661,19.39586795
11261,9889.956394,19.4676796
11262,9892.062122,19.59905359
11263,9894.514053,19.65848579
11264,9897.127511,19.63720621
11265,9900.043597,19.68994732
11266,9902.915606,19.41807362
11267,9906.094817,19.44817703
11268,9909.070871,19.48660689
11269,9912.192596,19.63333399
11270,9915.226637,20.09066597
11271,9918.225838,20.29405017
11272,9921.172843,20.59639694
11273,9923.656871,20.85642244
11274,9925.845594,20.92958726
11275,9927.647282,21.09394627
11276,9929.655444,21.1500508
11277,9931.150759,20.80464858
11278,9932.237066,20.60114488
11279,9933.193546,20.64334446
11280,9933.869074,20.71292335
11281,9934.379934,21.03031853
11282,9935.112297,21.31069357
11283,9935.380593,21.75358361
11284,9935.636189,22.13370026
11285,9935.652664,22.67204277
11286,9935.658723,23.24682578
11287,9935.60371,23.55804829
11288,9935.402807,23.73300332
11289,9935.166974,24.08941018
11290,9935.004202,24.03558639
11291,9934.813633,23.97814774
11292,9934.546897,23.82805381
11293,9934.23768,24.11807774
11294,9933.950047,23.75753702
11295,9933.478135,23.55791236
11296,9933.101994,23.33927377
11297,9932.714224,23.57046986
11298,9932.673783,23.50733733
11299,9932.177243,23.45195816
11300,9931.967884,23.50824576
11301,9931.626304,23.6145298
11302,9931.600964,23.95100465
11303,9931.367373,24.16730977
11304,9931.387,24.57426543
11305,9931.661203,24.89634186
11306,9931.646281,25.23182757
11307,9931.874313,25.44272116
11308,9932.108701,25.66474734
11309,9932.356265,25.80824899
11310,9932.932837,25.85744824
11311,9933.601592,26.02735934
11312,9934.526024,25.67622423
11313,9935.376088,25.62412827
11314,9936.282062,25.313291
11315,9937.449384,24.8516238
11316,9938.665335,24.34691186
11317,9940.07953,23.89314781
11318,9941.59909,23.48991022
11319,9942.884671,22.90193741
11320,9944.509393,22.70478841
11321,9946.16746,22.54681036
11322,9947.439321,22.24944805
11323,9948.772465,22.3104939
11324,9950.040771,22.14287348
11325,9951.491162,22.33235158
11326,9952.470468,22.19261914
11327,9953.659972,21.97132399
11328,9954.413402,21.76793084
11329,9955.092799,21.23709581
11330,9955.736904,21.08873027
11331,9956.219846,20.72350641
11332,9956.527823,20.37761423
11333,9956.930654,20.10870418
11334,9957.304703,20.37607093
11335,9957.456676,20.54694702
11336,9957.769879,20.95363637
11337,9958.239795,21.60755399
11338,9958.863506,22.2660562
11339,9959.657791,22.86035611
11340,9960.528725,23.51397574
11341,9961.689895,24.08861906
11342,9962.748234,24.57701524
11343,9963.939477,25.03932733
11344,9965.274138,25.43733969
11345,9966.68354,25.6206576
11346,9968.210314,25.76835278
11347,9969.852078,25.9859198
11348,9971.649138,25.89952251
11349,9973.127788,26.06544899
11350,9974.647544,26.21120709
11351,9976.041306,26.27268828
11352,9977.698208,26.4201489
11353,9979.374212,26.3724661
11354,9980.585435,26.25883831
11355,9981.814948,26.78001216
11356,9983.039811,26.85057863
11357,9984.146432,26.97975543
11358,9985.223573,26.95405017
11359,9985.758655,27.18725083
11360,9986.380259,27.45834566
11361,9986.942349,27.43393782
11362,9987.113094,27.5844907
11363,9987.002982,27.61995405
11364,9986.76984,27.41446351
11365,9986.371656,27.28178591
11366,9985.543799,27.15772788
11367,9984.438681,26.82335293
11368,9983.111549,26.56376081
11369,9981.307191,26.19463664
11370,9979.253668,25.42493137
11371,9976.960115,24.80158306
11372,9974.373945,24.26967616
11373,9971.324803,23.58174387
11374,9968.391595,23.06345717
11375,9965.324056,22.69167083
11376,9962.042393,22.39703841
11377,9959.058357,22.22037845
11378,9956.216021,22.37267427
11379,9953.511898,22.60157693
11380,9950.948056,22.82251391
11381,9949.008007,23.19072869
11382,9947.441836,23.44556338
11383,9946.298681,23.59302062
11384,9945.542244,23.64845188
11385,9945.561898,23.60385044
11386,9946.264845,23.57822133
11387,9947.73465,23.34962174
11388,9949.877151,22.92771209
11389,9952.514147,22.7364167
11390,9955.69423,22.58358895
11391,9959.360173,22.48304894
11392,9963.540264,22.43586397
11393,9968.073112,22.93700052
11394,9972.61576,23.03845973
11395,9977.247406,23.40334645
11396,9982.615757,23.38886658
11397,9987.380605,23.32811462
11398,9992.55352,23.3166203
11399,9997.772717,23.13871367
11400,10002.9486,22.89778256
11401,10007.9586,22.63554301
11402,10012.9462,22.64636435
11403,10017.51518,22.50496892
11404,10022.38122,22.57359101
11405,10026.8002,22.30014157
11406,10030.65618,22.6375678
11407,10034.61424,22.66170312
11408,10037.85706,22.86828979
11409,10040.94507,22.9557833
11410,10043.47529,23.17104798
11411,10045.62927,23.11830203
11412,10046.9292,23.12708792
11413,10048.42482,23.13137472
11414,10048.83942,22.89719033
11415,10049.04196,22.54117884
11416,10048.83514,22.43792115
11417,10048.27977,22.27759992
11418,10047.348,21.9600802
11419,10046.30578,21.96743494
11420,10044.91732,21.84283951
11421,10043.5642,21.90879971
11422,10041.82006,22.03826176
11423,10040.10386,22.2614104
11424,10038.22003,22.61529815
11425,10036.4987,22.70152296
11426,10034.59517,22.75689655
11427,10033.10352,22.99811713
11428,10031.42534,23.01856243
11429,10029.92421,22.90042509
11430,10028.63569,22.83019836
11431,10027.56052,22.35574009
11432,10026.70404,22.05510007
11433,10025.85302,21.78255919
11434,10025.37577,21.73054292
11435,10024.78926,21.31087804
11436,10024.36481,21.08222148
11437,10023.9703,21.18937798
11438,10023.45049,21.23770816
11439,10022.85518,21.52107124
11440,10022.46128,21.44142014
11441,10021.5368,21.64287406
11442,10020.77338,21.73829005
11443,10019.92157,21.63294835
11444,10019.05282,21.45562413
11445,10017.88036,21.09339075
11446,10016.58084,21.01950275
11447,10015.51307,20.60442511
11448,10014.21062,20.56367153
11449,10013.02927,20.71869184
11450,10011.99394,20.91607908
11451,10010.89924,21.42448671
11452,10009.80321,21.7138707
11453,10008.9916,22.26633716
11454,10008.40176,22.64297421
11455,10007.60546,23.10308361
11456,10007.26812,23.44530778
11457,10007.23367,23.41994233
11458,10007.27442,23.36889911
11459,10007.68396,23.19611305
11460,10008.06173,23.13830752
11461,10008.33173,22.80350982
11462,10009.05686,22.7906969
11463,10009.84184,22.37129096
11464,10010.4366,22.27161778
11465,10011.5002,22.3813759
11466,10012.12825,22.24259791
11467,10013.3285,22.29923999
11468,10014.10701,22.46583716
11469,10014.91711,22.6665504
11470,10015.73675,22.56439743
11471,10016.73167,22.50277346
11472,10017.07391,22.61011229
11473,10017.5592,22.29959987
11474,10018.11673,22.19866214
11475,10018.20539,22.23278118
11476,10018.45341,22.16469365
11477,10018.57223,22.05185397
11478,10018.71429,22.07316396
11479,10018.63271,22.62947361
11480,10018.56022,22.93843746
11481,10018.47876,23.3429617
11482,10018.41806,23.7447169
11483,10018.05221,24.15229384
11484,10017.7836,24.17437819
11485,10017.53251,24.09516796
11486,10017.52977,23.84073879
11487,10017.13759,23.67451327
11488,10016.90506,23.51684122
11489,10017.10965,23.18831475
11490,10017.22193,22.70963231
11491,10017.38625,22.64229726
11492,10017.75418,22.52198106
11493,10018.18116,22.4514879
11494,10019.03874,22.53052678
11495,10020.16344,22.63024368
11496,10021.60104,22.68546261
11497,10023.1945,22.46663835
11498,10025.37716,22.32646924
11499,10027.79915,22.34785602
11500,10030.11372,22.064581
11501,10032.93006,21.77552751
11502,10035.62681,21.43916786
11503,10038.29069,21.11273436
11504,10041.26834,21.00618881
11505,10044.44058,20.95842881
11506,10047.0866,20.82757837
11507,10049.71778,20.72514092
11508,10052.59287,20.86146051
11509,10054.88982,21.04121963
11510,10056.94869,21.32715704
11511,10058.94863,21.73324155
11512,10060.43282,21.89791162
11513,10061.74292,22.25071678
11514,10062.53851,22.41394708
11515,10062.63173,22.55698378
11516,10062.61344,22.50081657
11517,10061.91221,22.47330127
11518,10060.98531,22.35740663
11519,10059.27475,22.07638704
11520,10057.74958,22.08314817
11521,10055.70476,21.94735693
11522,10053.53683,21.76720312
11523,10051.55975,21.74593114
11524,10048.83198,21.87002932
11525,10046.51234,21.93041868
11526,10044.194,22.12029541
11527,10041.98442,22.08349571
11528,10039.8139,22.27508257
11529,10037.71364,22.26517883
11530,10035.89435,22.25516365
11531,10034.57701,22.22118276
11532,10033.50359,22.02473758
11533,10032.50159,21.76038489
11534,10032.11854,21.39092972
11535,10031.98165,21.24862582
11536,10031.91965,20.89505942
11537,10032.2982,21.00883885
11538,10032.39202,20.87436283
11539,10032.95324,21.125221
11540,10033.26986,21.60017767
11541,10033.71822,22.0395013
11542,10034.05319,22.36865229
11543,10034.61197,22.69655052
11544,10034.90159,22.79616501
11545,10034.83545,23.22917307
11546,10034.56352,23.33349621
11547,10034.14989,23.28226135
11548,10033.93053,22.87268746
11549,10033.17241,22.59915924
11550,10032.56702,22.41731556
11551,10031.80138,22.1056206
11552,10030.89964,21.77515398
11553,10030.08128,21.66091328
11554,10029.30163,21.56815207
11555,10028.64979,21.75546174
11556,10027.68353,21.94857337
11557,10026.95982,22.07123221
11558,10026.48946,22.35962583
11559,10025.92377,22.56930704
11560,10025.47501,22.44696326
11561,10025.30614,22.53212617
11562,10025.25111,22.6467007
11563,10025.49426,22.58798497
11564,10025.67837,22.6359794
11565,10026.03582,22.57981481
11566,10026.24248,22.66608414
11567,10026.81124,22.60451943
11568,10026.93761,22.80068129
11569,10027.1924,22.94296348
11570,10027.24493,23.22349822
11571,10027.18243,23.11078245
11572,10026.80094,23.1590128
11573,10026.19808,22.57927675
11574,10025.82689,22.44251977
11575,10024.77437,22.47024135
11576,10023.59592,22.29069648
11577,10022.40839,22.28335178
11578,10021.46788,22.58658424
11579,10020.21094,22.95405349
11580,10018.98325,23.3007602
11581,10017.6156,23.71067924
11582,10016.20096,23.59382886
11583,10015.10382,23.76183759
11584,10013.97204,23.65911645
11585,10012.89936,23.71547792
11586,10011.92493,23.52563164
11587,10011.15854,23.35641773
11588,10010.35134,23.44400061
11589,10009.92623,23.48735215
11590,10009.31507,23.57102768
11591,10009.21161,23.79491916
11592,10009.38991,24.00834961
11593,10009.56395,24.15422289
11594,10010.08305,24.44403056
11595,10010.74327,24.51867146
11596,10011.74156,24.69476776
11597,10012.74536,24.28135328
11598,10014.67671,24.24612945
11599,10016.11801,24.0839363
11600,10017.85363,24.21960833
11601,10019.87571,24.05462018
11602,10022.0763,24.03449178
11603,10023.94196,23.92911664
11604,10026.49124,24.02127674
11605,10028.76091,24.40570824
11606,10031.06017,24.62176432
